PID: 6505
Namespace(batch_size=None, epochs=None, filelist='../../data/raccoon_partseg/train_val_files.txt', filelist_val='../../data/raccoon_partseg/test_files.txt', load_ckpt=None, log='log.txt', model='pointcnn_seg', no_code_backup=False, no_timestamp_folder=False, save_folder='../../models/seg/', setting='raccoon_x8_1024_fps')
2019-12-04 14:31:49.042542-Preparing datasets...
2019-12-04 14:31:49.062377-62/31 training/validation samples.
2019-12-04 14:31:49.062397-7936 training batches.
2019-12-04 14:31:49.062408-4 testing batches per test.
Tensor("pts_fts_sampled:0", shape=(?, ?, 3), dtype=float32)
Tensor("xforms:0", shape=(?, 3, 3), dtype=float32)
Tensor("jitter_range:0", shape=(1,), dtype=float32)
2019-12-04 14:32:05.342406-Parameter number: 8314948.
2019-12-04 14:32:22.528131-[Train]-Iter: 000001  Loss: 2.1562  T-1 Acc: 0.2788  T-1 mAcc: 0.2536
2019-12-04 14:46:01.480240-[Train]-Iter: 001871  Loss: 0.0309  T-1 Acc: 0.9865  T-1 mAcc: 0.9854
2019-12-04 14:46:05.915636-[Train]-Iter: 001881  Loss: 0.0444  T-1 Acc: 0.9784  T-1 mAcc: 0.9722
2019-12-04 14:46:10.195752-[Train]-Iter: 001891  Loss: 0.0282  T-1 Acc: 0.9865  T-1 mAcc: 0.9766
2019-12-04 14:46:14.726360-[Train]-Iter: 001901  Loss: 0.0258  T-1 Acc: 0.9885  T-1 mAcc: 0.9775
2019-12-04 14:46:19.042018-[Train]-Iter: 001911  Loss: 0.0420  T-1 Acc: 0.9799  T-1 mAcc: 0.9636
2019-12-04 14:46:23.360250-[Train]-Iter: 001921  Loss: 0.0315  T-1 Acc: 0.9861  T-1 mAcc: 0.9802
2019-12-04 14:46:27.835071-[Train]-Iter: 001931  Loss: 0.0379  T-1 Acc: 0.9819  T-1 mAcc: 0.9751
2019-12-04 14:46:32.216606-[Train]-Iter: 001941  Loss: 0.0379  T-1 Acc: 0.9838  T-1 mAcc: 0.9733
2019-12-04 14:46:36.508778-[Train]-Iter: 001951  Loss: 0.0271  T-1 Acc: 0.9877  T-1 mAcc: 0.9835
2019-12-04 14:46:40.923122-[Train]-Iter: 001961  Loss: 0.0397  T-1 Acc: 0.9827  T-1 mAcc: 0.9788
2019-12-04 14:46:45.231730-[Train]-Iter: 001971  Loss: 0.0282  T-1 Acc: 0.9869  T-1 mAcc: 0.9831
2019-12-04 14:46:49.461006-[Train]-Iter: 001981  Loss: 0.0369  T-1 Acc: 0.9833  T-1 mAcc: 0.9841
2019-12-04 14:46:54.054829-[Train]-Iter: 001991  Loss: 0.0357  T-1 Acc: 0.9849  T-1 mAcc: 0.9830
2019-12-04 14:46:58.828611-Checkpoint saved to ../../models/seg/pointcnn_seg_raccoon_x8_1024_fps_2019-12-04-14-31-49_6505/ckpts/iter!
2019-12-04 14:46:59.517341-[Val  ]-Average:      Loss: 0.0640  T-1 Acc: 0.9785  T-1 mAcc: 0.9754
2019-12-04 14:46:59.976842-[Train]-Iter: 002001  Loss: 0.0303  T-1 Acc: 0.9862  T-1 mAcc: 0.9849
2019-12-04 14:47:04.215272-[Train]-Iter: 002011  Loss: 0.0490  T-1 Acc: 0.9806  T-1 mAcc: 0.9724
2019-12-04 14:47:08.809138-[Train]-Iter: 002021  Loss: 0.0437  T-1 Acc: 0.9802  T-1 mAcc: 0.9786
2019-12-04 14:47:12.994076-[Train]-Iter: 002031  Loss: 0.0356  T-1 Acc: 0.9844  T-1 mAcc: 0.9803
2019-12-04 14:47:17.264776-[Train]-Iter: 002041  Loss: 0.0399  T-1 Acc: 0.9822  T-1 mAcc: 0.9703
2019-12-04 14:47:21.884968-[Train]-Iter: 002051  Loss: 0.0369  T-1 Acc: 0.9827  T-1 mAcc: 0.9652
2019-12-04 14:47:26.451955-[Train]-Iter: 002061  Loss: 0.0431  T-1 Acc: 0.9805  T-1 mAcc: 0.9646
2019-12-04 14:47:30.429073-[Train]-Iter: 002071  Loss: 0.0493  T-1 Acc: 0.9772  T-1 mAcc: 0.9636
2019-12-04 14:47:35.022983-[Train]-Iter: 002081  Loss: 0.0363  T-1 Acc: 0.9840  T-1 mAcc: 0.9728
2019-12-04 14:47:39.567885-[Train]-Iter: 002091  Loss: 0.0298  T-1 Acc: 0.9867  T-1 mAcc: 0.9822
2019-12-04 14:47:43.677152-[Train]-Iter: 002101  Loss: 0.0441  T-1 Acc: 0.9766  T-1 mAcc: 0.9640
2019-12-04 14:47:48.275987-[Train]-Iter: 002111  Loss: 0.0366  T-1 Acc: 0.9841  T-1 mAcc: 0.9747
2019-12-04 14:47:52.712063-[Train]-Iter: 002121  Loss: 0.0366  T-1 Acc: 0.9839  T-1 mAcc: 0.9873
2019-12-04 14:47:57.040682-[Train]-Iter: 002131  Loss: 0.0399  T-1 Acc: 0.9803  T-1 mAcc: 0.9757
2019-12-04 14:48:01.234995-[Train]-Iter: 002141  Loss: 0.0281  T-1 Acc: 0.9865  T-1 mAcc: 0.9754
2019-12-04 14:48:05.615200-[Train]-Iter: 002151  Loss: 0.0293  T-1 Acc: 0.9871  T-1 mAcc: 0.9835
2019-12-04 14:48:09.895116-[Train]-Iter: 002161  Loss: 0.0347  T-1 Acc: 0.9839  T-1 mAcc: 0.9896
2019-12-04 14:48:14.075305-[Train]-Iter: 002171  Loss: 0.0299  T-1 Acc: 0.9861  T-1 mAcc: 0.9837
2019-12-04 14:48:18.501499-[Train]-Iter: 002181  Loss: 0.0367  T-1 Acc: 0.9836  T-1 mAcc: 0.9707
2019-12-04 14:48:22.979602-[Train]-Iter: 002191  Loss: 0.0455  T-1 Acc: 0.9800  T-1 mAcc: 0.9721
2019-12-04 14:48:27.266802-[Train]-Iter: 002201  Loss: 0.0427  T-1 Acc: 0.9795  T-1 mAcc: 0.9694
2019-12-04 14:48:31.707482-[Train]-Iter: 002211  Loss: 0.0409  T-1 Acc: 0.9799  T-1 mAcc: 0.9631
2019-12-04 14:48:36.029590-[Train]-Iter: 002221  Loss: 0.0363  T-1 Acc: 0.9832  T-1 mAcc: 0.9746
2019-12-04 14:48:40.222410-[Train]-Iter: 002231  Loss: 0.0331  T-1 Acc: 0.9857  T-1 mAcc: 0.9798
2019-12-04 14:48:44.628382-[Train]-Iter: 002241  Loss: 0.0262  T-1 Acc: 0.9886  T-1 mAcc: 0.9836
2019-12-04 14:48:48.921729-[Train]-Iter: 002251  Loss: 0.0482  T-1 Acc: 0.9794  T-1 mAcc: 0.9806
2019-12-04 14:48:53.113696-[Train]-Iter: 002261  Loss: 0.0254  T-1 Acc: 0.9895  T-1 mAcc: 0.9839
2019-12-04 14:48:57.473148-[Train]-Iter: 002271  Loss: 0.0242  T-1 Acc: 0.9899  T-1 mAcc: 0.9878
2019-12-04 14:49:01.737495-[Train]-Iter: 002281  Loss: 0.0341  T-1 Acc: 0.9843  T-1 mAcc: 0.9659
2019-12-04 14:49:05.990961-[Train]-Iter: 002291  Loss: 0.0416  T-1 Acc: 0.9796  T-1 mAcc: 0.9751
2019-12-04 14:49:10.859588-[Train]-Iter: 002301  Loss: 0.0316  T-1 Acc: 0.9845  T-1 mAcc: 0.9811
2019-12-04 14:49:15.161680-[Train]-Iter: 002311  Loss: 0.0293  T-1 Acc: 0.9874  T-1 mAcc: 0.9907
2019-12-04 14:49:19.495283-[Train]-Iter: 002321  Loss: 0.0298  T-1 Acc: 0.9865  T-1 mAcc: 0.9766
2019-12-04 14:49:24.061549-[Train]-Iter: 002331  Loss: 0.0260  T-1 Acc: 0.9884  T-1 mAcc: 0.9765
2019-12-04 14:49:28.419096-[Train]-Iter: 002341  Loss: 0.0243  T-1 Acc: 0.9895  T-1 mAcc: 0.9719
2019-12-04 14:49:32.697108-[Train]-Iter: 002351  Loss: 0.0340  T-1 Acc: 0.9846  T-1 mAcc: 0.9821
2019-12-04 14:49:37.327922-[Train]-Iter: 002361  Loss: 0.0332  T-1 Acc: 0.9852  T-1 mAcc: 0.9773
2019-12-04 14:49:41.914384-[Train]-Iter: 002371  Loss: 0.0324  T-1 Acc: 0.9860  T-1 mAcc: 0.9861
2019-12-04 14:49:45.913147-[Train]-Iter: 002381  Loss: 0.0270  T-1 Acc: 0.9868  T-1 mAcc: 0.9845
2019-12-04 14:49:50.382188-[Train]-Iter: 002391  Loss: 0.0314  T-1 Acc: 0.9861  T-1 mAcc: 0.9902
2019-12-04 14:49:54.755624-[Train]-Iter: 002401  Loss: 0.0372  T-1 Acc: 0.9845  T-1 mAcc: 0.9817
2019-12-04 14:49:58.710356-[Train]-Iter: 002411  Loss: 0.0167  T-1 Acc: 0.9927  T-1 mAcc: 0.9921
2019-12-04 14:50:03.187055-[Train]-Iter: 002421  Loss: 0.0355  T-1 Acc: 0.9836  T-1 mAcc: 0.9766
2019-12-04 14:50:07.672669-[Train]-Iter: 002431  Loss: 0.0307  T-1 Acc: 0.9856  T-1 mAcc: 0.9864
2019-12-04 14:50:12.049238-[Train]-Iter: 002441  Loss: 0.0433  T-1 Acc: 0.9806  T-1 mAcc: 0.9796
2019-12-04 14:50:16.450084-[Train]-Iter: 002451  Loss: 0.0386  T-1 Acc: 0.9818  T-1 mAcc: 0.9690
2019-12-04 14:50:20.951244-[Train]-Iter: 002461  Loss: 0.0342  T-1 Acc: 0.9835  T-1 mAcc: 0.9709
2019-12-04 14:50:25.353053-[Train]-Iter: 002471  Loss: 0.0385  T-1 Acc: 0.9834  T-1 mAcc: 0.9846
2019-12-04 14:50:29.673266-[Train]-Iter: 002481  Loss: 0.0255  T-1 Acc: 0.9890  T-1 mAcc: 0.9832
2019-12-04 14:50:34.188541-[Train]-Iter: 002491  Loss: 0.0283  T-1 Acc: 0.9874  T-1 mAcc: 0.9754
2019-12-04 14:50:39.069439-Checkpoint saved to ../../models/seg/pointcnn_seg_raccoon_x8_1024_fps_2019-12-04-14-31-49_6505/ckpts/iter!
2019-12-04 14:50:39.804046-[Val  ]-Average:      Loss: 0.0622  T-1 Acc: 0.9779  T-1 mAcc: 0.9656
2019-12-04 14:50:40.288867-[Train]-Iter: 002501  Loss: 0.0284  T-1 Acc: 0.9878  T-1 mAcc: 0.9766
2019-12-04 14:50:44.656779-[Train]-Iter: 002511  Loss: 0.0283  T-1 Acc: 0.9867  T-1 mAcc: 0.9771
2019-12-04 14:50:49.146918-[Train]-Iter: 002521  Loss: 0.0382  T-1 Acc: 0.9818  T-1 mAcc: 0.9743
2019-12-04 14:50:53.413826-[Train]-Iter: 002531  Loss: 0.0234  T-1 Acc: 0.9897  T-1 mAcc: 0.9863
2019-12-04 14:50:57.573314-[Train]-Iter: 002541  Loss: 0.0279  T-1 Acc: 0.9874  T-1 mAcc: 0.9704
2019-12-04 14:51:01.960996-[Train]-Iter: 002551  Loss: 0.0307  T-1 Acc: 0.9856  T-1 mAcc: 0.9781
2019-12-04 14:51:06.237070-[Train]-Iter: 002561  Loss: 0.0322  T-1 Acc: 0.9856  T-1 mAcc: 0.9862
2019-12-04 14:51:10.413320-[Train]-Iter: 002571  Loss: 0.0336  T-1 Acc: 0.9849  T-1 mAcc: 0.9634
2019-12-04 14:51:14.798250-[Train]-Iter: 002581  Loss: 0.0310  T-1 Acc: 0.9847  T-1 mAcc: 0.9747
2019-12-04 14:51:19.077421-[Train]-Iter: 002591  Loss: 0.0353  T-1 Acc: 0.9835  T-1 mAcc: 0.9764
2019-12-04 14:51:23.239742-[Train]-Iter: 002601  Loss: 0.0349  T-1 Acc: 0.9861  T-1 mAcc: 0.9780
2019-12-04 14:51:27.736181-[Train]-Iter: 002611  Loss: 0.0295  T-1 Acc: 0.9862  T-1 mAcc: 0.9717
2019-12-04 14:51:31.912929-[Train]-Iter: 002621  Loss: 0.0340  T-1 Acc: 0.9862  T-1 mAcc: 0.9804
2019-12-04 14:51:36.078368-[Train]-Iter: 002631  Loss: 0.0255  T-1 Acc: 0.9886  T-1 mAcc: 0.9758
2019-12-04 14:51:40.572393-[Train]-Iter: 002641  Loss: 0.0293  T-1 Acc: 0.9873  T-1 mAcc: 0.9835
2019-12-04 14:51:44.748761-[Train]-Iter: 002651  Loss: 0.0349  T-1 Acc: 0.9822  T-1 mAcc: 0.9688
2019-12-04 14:51:48.911932-[Train]-Iter: 002661  Loss: 0.0342  T-1 Acc: 0.9841  T-1 mAcc: 0.9709
2019-12-04 14:51:53.547432-[Train]-Iter: 002671  Loss: 0.0323  T-1 Acc: 0.9845  T-1 mAcc: 0.9720
2019-12-04 14:51:58.000171-[Train]-Iter: 002681  Loss: 0.0365  T-1 Acc: 0.9824  T-1 mAcc: 0.9666
2019-12-04 14:52:01.940032-[Train]-Iter: 002691  Loss: 0.0294  T-1 Acc: 0.9862  T-1 mAcc: 0.9766
2019-12-04 14:52:06.420644-[Train]-Iter: 002701  Loss: 0.0439  T-1 Acc: 0.9810  T-1 mAcc: 0.9626
2019-12-04 14:52:10.789988-[Train]-Iter: 002711  Loss: 0.0323  T-1 Acc: 0.9869  T-1 mAcc: 0.9770
2019-12-04 14:52:14.729800-[Train]-Iter: 002721  Loss: 0.0300  T-1 Acc: 0.9868  T-1 mAcc: 0.9790
2019-12-04 14:52:19.192768-[Train]-Iter: 002731  Loss: 0.0328  T-1 Acc: 0.9860  T-1 mAcc: 0.9845
2019-12-04 14:52:23.549472-[Train]-Iter: 002741  Loss: 0.0322  T-1 Acc: 0.9851  T-1 mAcc: 0.9716
2019-12-04 14:52:27.807595-[Train]-Iter: 002751  Loss: 0.0259  T-1 Acc: 0.9888  T-1 mAcc: 0.9801
2019-12-04 14:52:31.958333-[Train]-Iter: 002761  Loss: 0.0223  T-1 Acc: 0.9899  T-1 mAcc: 0.9863
2019-12-04 14:52:36.325597-[Train]-Iter: 002771  Loss: 0.0353  T-1 Acc: 0.9839  T-1 mAcc: 0.9851
2019-12-04 14:52:40.585474-[Train]-Iter: 002781  Loss: 0.0345  T-1 Acc: 0.9828  T-1 mAcc: 0.9693
2019-12-04 14:52:44.732141-[Train]-Iter: 002791  Loss: 0.0224  T-1 Acc: 0.9889  T-1 mAcc: 0.9793
2019-12-04 14:52:49.089143-[Train]-Iter: 002801  Loss: 0.0418  T-1 Acc: 0.9808  T-1 mAcc: 0.9644
2019-12-04 14:52:53.351150-[Train]-Iter: 002811  Loss: 0.0310  T-1 Acc: 0.9865  T-1 mAcc: 0.9784
2019-12-04 14:52:57.497774-[Train]-Iter: 002821  Loss: 0.0226  T-1 Acc: 0.9894  T-1 mAcc: 0.9841
2019-12-04 14:53:01.859431-[Train]-Iter: 002831  Loss: 0.0322  T-1 Acc: 0.9858  T-1 mAcc: 0.9743
2019-12-04 14:53:06.119659-[Train]-Iter: 002841  Loss: 0.0331  T-1 Acc: 0.9834  T-1 mAcc: 0.9837
2019-12-04 14:53:10.267082-[Train]-Iter: 002851  Loss: 0.0321  T-1 Acc: 0.9852  T-1 mAcc: 0.9836
2019-12-04 14:53:14.638294-[Train]-Iter: 002861  Loss: 0.0414  T-1 Acc: 0.9796  T-1 mAcc: 0.9800
2019-12-04 14:53:18.890055-[Train]-Iter: 002871  Loss: 0.0274  T-1 Acc: 0.9885  T-1 mAcc: 0.9891
2019-12-04 14:53:23.041256-[Train]-Iter: 002881  Loss: 0.0314  T-1 Acc: 0.9866  T-1 mAcc: 0.9771
2019-12-04 14:53:27.411662-[Train]-Iter: 002891  Loss: 0.0291  T-1 Acc: 0.9871  T-1 mAcc: 0.9715
2019-12-04 14:53:31.679343-[Train]-Iter: 002901  Loss: 0.0299  T-1 Acc: 0.9867  T-1 mAcc: 0.9750
2019-12-04 14:53:35.835742-[Train]-Iter: 002911  Loss: 0.0250  T-1 Acc: 0.9895  T-1 mAcc: 0.9857
2019-12-04 14:53:40.311152-[Train]-Iter: 002921  Loss: 0.0444  T-1 Acc: 0.9803  T-1 mAcc: 0.9782
2019-12-04 14:53:44.476562-[Train]-Iter: 002931  Loss: 0.0279  T-1 Acc: 0.9879  T-1 mAcc: 0.9785
2019-12-04 14:53:48.626015-[Train]-Iter: 002941  Loss: 0.0356  T-1 Acc: 0.9823  T-1 mAcc: 0.9717
2019-12-04 14:53:53.094158-[Train]-Iter: 002951  Loss: 0.0270  T-1 Acc: 0.9863  T-1 mAcc: 0.9815
2019-12-04 14:53:57.248934-[Train]-Iter: 002961  Loss: 0.0450  T-1 Acc: 0.9810  T-1 mAcc: 0.9714
2019-12-04 14:54:01.404116-[Train]-Iter: 002971  Loss: 0.0302  T-1 Acc: 0.9868  T-1 mAcc: 0.9737
2019-12-04 14:54:05.879377-[Train]-Iter: 002981  Loss: 0.0449  T-1 Acc: 0.9784  T-1 mAcc: 0.9659
2019-12-04 14:54:10.246291-[Train]-Iter: 002991  Loss: 0.0186  T-1 Acc: 0.9917  T-1 mAcc: 0.9797
2019-12-04 14:54:14.640184-Checkpoint saved to ../../models/seg/pointcnn_seg_raccoon_x8_1024_fps_2019-12-04-14-31-49_6505/ckpts/iter!
2019-12-04 14:54:15.328462-[Val  ]-Average:      Loss: 0.0621  T-1 Acc: 0.9783  T-1 mAcc: 0.9726
2019-12-04 14:54:15.783769-[Train]-Iter: 003001  Loss: 0.0372  T-1 Acc: 0.9830  T-1 mAcc: 0.9867
2019-12-04 14:54:20.250535-[Train]-Iter: 003011  Loss: 0.0274  T-1 Acc: 0.9873  T-1 mAcc: 0.9808
2019-12-04 14:54:24.609449-[Train]-Iter: 003021  Loss: 0.0369  T-1 Acc: 0.9816  T-1 mAcc: 0.9684
2019-12-04 14:54:28.550888-[Train]-Iter: 003031  Loss: 0.0462  T-1 Acc: 0.9800  T-1 mAcc: 0.9636
2019-12-04 14:54:33.026125-[Train]-Iter: 003041  Loss: 0.0339  T-1 Acc: 0.9852  T-1 mAcc: 0.9674
2019-12-04 14:54:37.392951-[Train]-Iter: 003051  Loss: 0.0298  T-1 Acc: 0.9860  T-1 mAcc: 0.9795
2019-12-04 14:54:41.646094-[Train]-Iter: 003061  Loss: 0.0401  T-1 Acc: 0.9814  T-1 mAcc: 0.9752
2019-12-04 14:54:45.804799-[Train]-Iter: 003071  Loss: 0.0386  T-1 Acc: 0.9817  T-1 mAcc: 0.9610
2019-12-04 14:54:50.168915-[Train]-Iter: 003081  Loss: 0.0278  T-1 Acc: 0.9889  T-1 mAcc: 0.9844
2019-12-04 14:54:54.430591-[Train]-Iter: 003091  Loss: 0.0236  T-1 Acc: 0.9890  T-1 mAcc: 0.9861
2019-12-04 14:54:58.589294-[Train]-Iter: 003101  Loss: 0.0255  T-1 Acc: 0.9885  T-1 mAcc: 0.9780
2019-12-04 14:55:02.958132-[Train]-Iter: 003111  Loss: 0.0295  T-1 Acc: 0.9873  T-1 mAcc: 0.9864
2019-12-04 14:55:07.214747-[Train]-Iter: 003121  Loss: 0.0426  T-1 Acc: 0.9795  T-1 mAcc: 0.9787
2019-12-04 14:55:11.366967-[Train]-Iter: 003131  Loss: 0.0325  T-1 Acc: 0.9850  T-1 mAcc: 0.9797
2019-12-04 14:55:15.717477-[Train]-Iter: 003141  Loss: 0.0348  T-1 Acc: 0.9840  T-1 mAcc: 0.9771
2019-12-04 14:55:19.978151-[Train]-Iter: 003151  Loss: 0.0354  T-1 Acc: 0.9818  T-1 mAcc: 0.9777
2019-12-04 14:55:24.128484-[Train]-Iter: 003161  Loss: 0.0339  T-1 Acc: 0.9844  T-1 mAcc: 0.9893
2019-12-04 14:55:28.501969-[Train]-Iter: 003171  Loss: 0.0345  T-1 Acc: 0.9844  T-1 mAcc: 0.9846
2019-12-04 14:55:32.759009-[Train]-Iter: 003181  Loss: 0.0297  T-1 Acc: 0.9871  T-1 mAcc: 0.9741
2019-12-04 14:55:36.909573-[Train]-Iter: 003191  Loss: 0.0248  T-1 Acc: 0.9880  T-1 mAcc: 0.9762
2019-12-04 14:55:41.274888-[Train]-Iter: 003201  Loss: 0.0333  T-1 Acc: 0.9844  T-1 mAcc: 0.9805
2019-12-04 14:55:45.533422-[Train]-Iter: 003211  Loss: 0.0254  T-1 Acc: 0.9882  T-1 mAcc: 0.9816
2019-12-04 14:55:49.679926-[Train]-Iter: 003221  Loss: 0.0350  T-1 Acc: 0.9832  T-1 mAcc: 0.9809
2019-12-04 14:55:54.154208-[Train]-Iter: 003231  Loss: 0.0252  T-1 Acc: 0.9891  T-1 mAcc: 0.9838
2019-12-04 14:55:58.313692-[Train]-Iter: 003241  Loss: 0.0278  T-1 Acc: 0.9865  T-1 mAcc: 0.9773
2019-12-04 14:56:02.467201-[Train]-Iter: 003251  Loss: 0.0299  T-1 Acc: 0.9860  T-1 mAcc: 0.9863
2019-12-04 14:56:06.938189-[Train]-Iter: 003261  Loss: 0.0252  T-1 Acc: 0.9896  T-1 mAcc: 0.9888
2019-12-04 14:56:11.162742-[Train]-Iter: 003271  Loss: 0.0340  T-1 Acc: 0.9846  T-1 mAcc: 0.9673
2019-12-04 14:56:15.441809-[Train]-Iter: 003281  Loss: 0.0286  T-1 Acc: 0.9867  T-1 mAcc: 0.9783
2019-12-04 14:56:19.970211-[Train]-Iter: 003291  Loss: 0.0332  T-1 Acc: 0.9840  T-1 mAcc: 0.9822
2019-12-04 14:56:24.337041-[Train]-Iter: 003301  Loss: 0.0293  T-1 Acc: 0.9873  T-1 mAcc: 0.9782
2019-12-04 14:56:28.272709-[Train]-Iter: 003311  Loss: 0.0374  T-1 Acc: 0.9835  T-1 mAcc: 0.9689
2019-12-04 14:56:32.743068-[Train]-Iter: 003321  Loss: 0.0368  T-1 Acc: 0.9828  T-1 mAcc: 0.9778
2019-12-04 14:56:37.108894-[Train]-Iter: 003331  Loss: 0.0265  T-1 Acc: 0.9891  T-1 mAcc: 0.9880
2019-12-04 14:56:41.050367-[Train]-Iter: 003341  Loss: 0.0318  T-1 Acc: 0.9854  T-1 mAcc: 0.9856
2019-12-04 14:56:45.521869-[Train]-Iter: 003351  Loss: 0.0330  T-1 Acc: 0.9854  T-1 mAcc: 0.9798
2019-12-04 14:56:49.897470-[Train]-Iter: 003361  Loss: 0.0292  T-1 Acc: 0.9879  T-1 mAcc: 0.9788
2019-12-04 14:56:54.156166-[Train]-Iter: 003371  Loss: 0.0343  T-1 Acc: 0.9838  T-1 mAcc: 0.9686
2019-12-04 14:56:58.306477-[Train]-Iter: 003381  Loss: 0.0316  T-1 Acc: 0.9849  T-1 mAcc: 0.9742
2019-12-04 14:57:02.673068-[Train]-Iter: 003391  Loss: 0.0226  T-1 Acc: 0.9891  T-1 mAcc: 0.9839
2019-12-04 14:57:06.934704-[Train]-Iter: 003401  Loss: 0.0250  T-1 Acc: 0.9888  T-1 mAcc: 0.9823
2019-12-04 14:57:11.095121-[Train]-Iter: 003411  Loss: 0.0326  T-1 Acc: 0.9858  T-1 mAcc: 0.9858
2019-12-04 14:57:15.462666-[Train]-Iter: 003421  Loss: 0.0294  T-1 Acc: 0.9869  T-1 mAcc: 0.9812
2019-12-04 14:57:19.719065-[Train]-Iter: 003431  Loss: 0.0346  T-1 Acc: 0.9828  T-1 mAcc: 0.9807
2019-12-04 14:57:23.878486-[Train]-Iter: 003441  Loss: 0.0236  T-1 Acc: 0.9895  T-1 mAcc: 0.9830
2019-12-04 14:57:28.245078-[Train]-Iter: 003451  Loss: 0.0359  T-1 Acc: 0.9836  T-1 mAcc: 0.9748
2019-12-04 14:57:32.510407-[Train]-Iter: 003461  Loss: 0.0294  T-1 Acc: 0.9854  T-1 mAcc: 0.9838
2019-12-04 14:57:36.660970-[Train]-Iter: 003471  Loss: 0.0245  T-1 Acc: 0.9893  T-1 mAcc: 0.9851
2019-12-04 14:57:41.031817-[Train]-Iter: 003481  Loss: 0.0301  T-1 Acc: 0.9860  T-1 mAcc: 0.9807
2019-12-04 14:57:45.294626-[Train]-Iter: 003491  Loss: 0.0303  T-1 Acc: 0.9866  T-1 mAcc: 0.9787
2019-12-04 14:57:49.900138-Checkpoint saved to ../../models/seg/pointcnn_seg_raccoon_x8_1024_fps_2019-12-04-14-31-49_6505/ckpts/iter!
2019-12-04 14:57:50.590288-[Val  ]-Average:      Loss: 0.0547  T-1 Acc: 0.9805  T-1 mAcc: 0.9698
2019-12-04 14:57:51.045589-[Train]-Iter: 003501  Loss: 0.0264  T-1 Acc: 0.9869  T-1 mAcc: 0.9779
2019-12-04 14:57:55.397786-[Train]-Iter: 003511  Loss: 0.0243  T-1 Acc: 0.9883  T-1 mAcc: 0.9850
2019-12-04 14:57:59.659076-[Train]-Iter: 003521  Loss: 0.0262  T-1 Acc: 0.9885  T-1 mAcc: 0.9876
2019-12-04 14:58:03.809617-[Train]-Iter: 003531  Loss: 0.0318  T-1 Acc: 0.9849  T-1 mAcc: 0.9778
2019-12-04 14:58:08.284373-[Train]-Iter: 003541  Loss: 0.0255  T-1 Acc: 0.9873  T-1 mAcc: 0.9791
2019-12-04 14:58:12.438738-[Train]-Iter: 003551  Loss: 0.0225  T-1 Acc: 0.9899  T-1 mAcc: 0.9876
2019-12-04 14:58:16.591538-[Train]-Iter: 003561  Loss: 0.0227  T-1 Acc: 0.9889  T-1 mAcc: 0.9781
2019-12-04 14:58:21.054810-[Train]-Iter: 003571  Loss: 0.0311  T-1 Acc: 0.9851  T-1 mAcc: 0.9754
2019-12-04 14:58:25.216639-[Train]-Iter: 003581  Loss: 0.0451  T-1 Acc: 0.9771  T-1 mAcc: 0.9818
2019-12-04 14:58:29.365944-[Train]-Iter: 003591  Loss: 0.0301  T-1 Acc: 0.9872  T-1 mAcc: 0.9885
2019-12-04 14:58:33.845015-[Train]-Iter: 003601  Loss: 0.0408  T-1 Acc: 0.9797  T-1 mAcc: 0.9557
2019-12-04 14:58:38.218152-[Train]-Iter: 003611  Loss: 0.0309  T-1 Acc: 0.9860  T-1 mAcc: 0.9783
2019-12-04 14:58:42.161631-[Train]-Iter: 003621  Loss: 0.0299  T-1 Acc: 0.9866  T-1 mAcc: 0.9844
2019-12-04 14:58:46.632142-[Train]-Iter: 003631  Loss: 0.0277  T-1 Acc: 0.9866  T-1 mAcc: 0.9737
2019-12-04 14:58:51.002322-[Train]-Iter: 003641  Loss: 0.0353  T-1 Acc: 0.9822  T-1 mAcc: 0.9708
2019-12-04 14:58:54.938933-[Train]-Iter: 003651  Loss: 0.0382  T-1 Acc: 0.9834  T-1 mAcc: 0.9816
2019-12-04 14:58:59.407802-[Train]-Iter: 003661  Loss: 0.0543  T-1 Acc: 0.9816  T-1 mAcc: 0.9494
2019-12-04 14:59:03.776358-[Train]-Iter: 003671  Loss: 0.0503  T-1 Acc: 0.9791  T-1 mAcc: 0.9703
2019-12-04 14:59:08.036408-[Train]-Iter: 003681  Loss: 0.0558  T-1 Acc: 0.9751  T-1 mAcc: 0.9605
2019-12-04 14:59:12.184649-[Train]-Iter: 003691  Loss: 0.0347  T-1 Acc: 0.9851  T-1 mAcc: 0.9709
2019-12-04 14:59:16.545493-[Train]-Iter: 003701  Loss: 0.0406  T-1 Acc: 0.9818  T-1 mAcc: 0.9631
2019-12-04 14:59:20.805895-[Train]-Iter: 003711  Loss: 0.0296  T-1 Acc: 0.9865  T-1 mAcc: 0.9794
2019-12-04 14:59:24.955815-[Train]-Iter: 003721  Loss: 0.0497  T-1 Acc: 0.9756  T-1 mAcc: 0.9629
2019-12-04 14:59:29.321627-[Train]-Iter: 003731  Loss: 0.0304  T-1 Acc: 0.9845  T-1 mAcc: 0.9705
2019-12-04 14:59:33.582890-[Train]-Iter: 003741  Loss: 0.0387  T-1 Acc: 0.9830  T-1 mAcc: 0.9773
2019-12-04 14:59:37.733859-[Train]-Iter: 003751  Loss: 0.0406  T-1 Acc: 0.9800  T-1 mAcc: 0.9765
2019-12-04 14:59:42.103357-[Train]-Iter: 003761  Loss: 0.0292  T-1 Acc: 0.9877  T-1 mAcc: 0.9821
